"LeadId","LeadDate","LeadCheckin","LeadCheckout","BookingId","BookingDate","BookingCheckinDate","BookingCheckoutDate","Revenue","Commission","LanguageCode","DeviceCategory","ClientCountryCode","BrandID","Label","HotelID","HotelCountry","HotelCity","HotelName","PaymentMonth","TransactionType","TransactionTypeCode","TransactionStatus","TransactionStatusCode","Vertical","Eid","Pid","Cid","Lid","IntegrationCode","Bookings"
"Yflo$ZhGCZS8QMHozLvUEg","01/02/2025 00:00:00","02/15/2025 00:00:00","02/22/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTkyNDgyNzQ2NC4xNzM1ODI2Mzkz_t-gp.........Hybrid-pu.............................................................","3037977","Saint Barthélemy","Gustavia","Hotel Villa Marie Saint Barth, Maisons et Hotels Sibuet","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTkyNDgyNzQ2NC4xNzM1ODI2Mzkz_t-gp","Hybrid-pu","kan_235046_561434",""
"yGTWoOqhXZLuQ5CvV4m$Kw","01/01/2025 00:00:00","02/14/2025 00:00:00","02/15/2025 00:00:00","","","","","2.253842","1.577689","EN","Desktop","US","561434","sem/GwECAA==k-bv_g-NTczNzA0ODYyLjE3MzU3NDcwNjA=_t-gp..........Hybrid-pu.............................................................","0","","","","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-bv_g-NTczNzA0ODYyLjE3MzU3NDcwNjA=_t-gp","Hybrid-pu","kan_235046_561434",""
"Yhz5CVhuDp$XSDeNXAbJ5w","12/28/2024 00:00:00","02/14/2025 00:00:00","02/17/2025 00:00:00","","","","","0.833585","0.58351","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTQyMzMzODgyODk5MDg1Nw==_g-MTY3MTYHybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTQyMzMzODgyODk5MDg1Nw==_g-MTY3MTY","Hybrid-pu","kan_235046_561434",""
"YKso1cLTSYS9TngNoRquFg","01/03/2025 00:00:00","01/10/2025 00:00:00","01/11/2025 00:00:00","","","","","2.36","1.652","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MjExNjk2OTE5Ny4xNzM1OTU4NzEx_t-gp.........Hybrid-pu.............................................................","281036","United States","Kaanapali","Honua Kai Resort & Spa","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MjExNjk2OTE5Ny4xNzM1OTU4NzEx_t-gp","Hybrid-pu","kan_235046_561434",""
"YNh$5jug6ZRXSqbsbcADfA","01/05/2025 00:00:00","01/06/2025 00:00:00","01/07/2025 00:00:00","","","","","1.8","1.26","EN","Desktop","CA","561434","sem/GwECAA==k-rbo_g-MjcxMzY0OTM5LjE3MzYxMDM4Mzg=_t-bo.........Hybrid-pu.............................................................","2268445","Dominican Republic","Sosúa","E&J Boutique Residences","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MjcxMzY0OTM5LjE3MzYxMDM4Mzg=_t-bo","Hybrid-pu","kan_235046_561434",""
"YOQlBQiI3ZwPT$wqwqS5lw","01/01/2025 00:00:00","03/19/2025 00:00:00","03/21/2025 00:00:00","","","","","0.259659","0.181761","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MjA2MjE0NjEwNS4xNzM1NzY5MjU4_t-bo.........SubCategory:Oceanfront-pu.............................................","-100","Not Applicable","Not Applicable","Not Applicable","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MjA2MjE0NjEwNS4xNzM1NzY5MjU4_t-bo","SubCategory:Oceanfront-pu","kan_235046_561434",""
"yWpOMaHzWLnDQdZayjKDZw","12/31/2024 00:00:00","01/10/2025 00:00:00","01/24/2025 00:00:00","","","","","0","0","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-ODMyMzQ4ODAxLjE3MzU2NzI2MTA=_t-gp.........Hybrid-pu.............................................................","6514302","United States","Sheboygan","The River Bed - Condo sleeps 4 on west side","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-ODMyMzQ4ODAxLjE3MzU2NzI2MTA=_t-gp","Hybrid-pu","kan_235046_561434",""
"z5BJBFe3MonJRaXEA2hD3A","12/28/2024 00:00:00","01/02/2025 00:00:00","01/05/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-bv_d-d_u-MTczNTQxOTAxODM2MzIyNDM3NA==_g-MTMyMzkwHybrid-pu.............................................................","224471","United States","Mammoth Lakes","Convict Lake Resort","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-bv_d-d_u-MTczNTQxOTAxODM2MzIyNDM3NA==_g-MTMyMzkw","Hybrid-pu","kan_235046_561434",""
"ZdAikZeNRIZ_Qs133G5hFQ","12/30/2024 00:00:00","12/31/2024 00:00:00","01/01/2025 00:00:00","","","","","2.5","1.75","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTc1NzQ3MDk0Mi4xNzM1NTM5MzQx_t-dd.........Hybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTc1NzQ3MDk0Mi4xNzM1NTM5MzQx_t-dd","Hybrid-pu","kan_235046_561434",""
"ZgoBG4h5H595TXxYXWPMRg","12/31/2024 00:00:00","01/01/2025 00:00:00","01/02/2025 00:00:00","","","","","3.614207","2.529945","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTYzNTk2MDUwOTQ5MjY2MQ==_g-NjQ2NTESubCategory:ShortTermStay-pu..........................................","8770","Israel","Jerusalem","Dan Panorama Jerusalem","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTYzNTk2MDUwOTQ5MjY2MQ==_g-NjQ2NTE","SubCategory:ShortTermStay-pu","kan_235046_561434",""
"zjOlTIftOYf2TMcpYqb0tw","12/29/2024 00:00:00","12/30/2024 00:00:00","12/31/2024 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-fvr_d-d_u-MTczNTQ4Njk5NzMwMTM0MDUyOA==_g-NTU2NTkHybrid-pu.............................................................","67084","British Virgin Islands","West End","Sebastian's on the Beach","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-fvr_d-d_u-MTczNTQ4Njk5NzMwMTM0MDUyOA==_g-NTU2NTk","Hybrid-pu","kan_235046_561434",""
"znzWiAUHco5ISoPKUp67Gw","12/26/2024 00:00:00","12/27/2024 00:00:00","12/28/2024 00:00:00","","","","","0.54","0.378","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTI0MTM4Njc2ODEyNDQyNg==_g-MjEzMTQHybrid-pu.............................................................","86278","Caribbean Netherlands","Kralendijk","Buddy Dive Resort","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTI0MTM4Njc2ODEyNDQyNg==_g-MjEzMTQ","Hybrid-pu","kan_235046_561434",""
"zOx9eOSNtqhrS7VII$deiw","12/30/2024 00:00:00","01/01/2025 00:00:00","01/02/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTYxODI0NDkwODM0MzQ2Ng==_g-MzE3NzIHybrid-pu.............................................................","24461","United States","Keystone","3 Peaks Lodge","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTYxODI0NDkwODM0MzQ2Ng==_g-MzE3NzI","Hybrid-pu","kan_235046_561434",""
"zslitjNqgZArRF3b1VGqBg","01/05/2025 00:00:00","08/09/2025 00:00:00","08/16/2025 00:00:00","","","","","0.25","0.175","EN","Desktop","US","561434","sem/GwECAA==k-bv_g-MTk3MDAzMDk5My4xNzM2MDk2NDA3_t-gp..........Hybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","01/01/2025 00:00:00","Click","1","Active","1","Package","False","deeplinks","k-bv_g-MTk3MDAzMDk5My4xNzM2MDk2NDA3_t-gp","Hybrid-pu","kan_235046_561434",""
"zsv4Or2aCYCVRN8ciFV21g","01/01/2025 00:00:00","01/02/2025 00:00:00","01/03/2025 00:00:00","","","","","2.67","1.869","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTM0ODU2NTIwMy4xNzM1NzYwMTU3_t-oo.........SubCategory:VacationRental-pu.........................................","34439","United States","New Orleans","Hotel St. Pierre, a French Quarter Inns Hotel","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTM0ODU2NTIwMy4xNzM1NzYwMTU3_t-oo","SubCategory:VacationRental-pu","kan_235046_561434",""
